"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2019,139562306,114326255,45,"C",20,,""
2019,139555939,114326255,5,"C",20,,""
2019,139558008,114326257,21,"C",20,,""
2019,139555953,114326265,51,"C",18,,""
2019,141186419,116261325,4,"C",20,,""
2019,141186406,116261313,27,"C",20,,""
2019,141186405,116261313,39,"C",20,,""
2019,141186415,116261321,23,"C",12,,""
2019,141196564,116261405,7,"C",20,,""
2019,141196563,116261405,5,"C",20,,""
2019,141201975,116261434,40,"C",18,,""
2019,141201976,116261444,5,"C",13,,""
2019,141196640,116266707,23,"C",7,,""
2019,141186561,116261454,51,"C",20,,""
2019,141186562,116261454,5,"C",20,,""
2019,141186563,116261455,56,"C",20,,""
2019,141186566,116261457,23,"C",7,,""
2019,141186571,116261459,51,"C",13,,""
2019,141186574,116261462,35,"C",13,,""
2019,141186575,116261462,16,"C",13,,""
2019,141186579,116261464,44,"C",20,,""
2019,141186580,116261466,23,"C",7,,""
2019,141186581,116261467,35,"C",11,,""
2019,141186582,116261467,16,"C",11,,""
2019,141186584,116261469,23,"C",12,,""
2019,141186585,116261470,51,"C",20,,""
2019,141186586,116261471,45,"C",20,,""
2019,141186587,116261472,3,"C",20,,""
2019,141186589,116261474,35,"C",13,,""
2019,141186591,116261476,2,"C",20,,""
2019,141186595,116261479,51,"C",20,,""
2019,141186594,116261479,5,"C",20,,""
2019,141186598,116261481,35,"C",18,,""
2019,141186597,116261481,16,"C",18,,""
2019,141186600,116261483,14,"C",20,,""
2019,141186601,116261484,23,"C",23,,""
2019,141186602,116261485,14,"C",20,,""
2019,141186605,116261486,45,"C",25,,""
2019,139562147,114326169,23,"C",23,,""
2019,139555822,114326170,27,"C",13,,""
2019,139557909,114326171,5,"C",20,,""
2019,139562151,114326172,56,"C",20,,""
2019,141202053,116261608,40,"C",13,,""
2019,141186764,116261614,35,"C",18,,""
2019,141186763,116261614,16,"C",18,,""
2019,141186777,116261624,41,"C",47,,""
2019,141202056,116261628,41,"C",25,,""
2019,141186794,116261639,49,"C",20,,"F"
2019,141186800,116261644,16,"C",13,,""
2019,141186801,116261644,35,"C",13,,""
2019,141186805,116261646,23,"C",12,,""
2019,141186811,116261651,16,"C",13,,""
2019,141186808,116261651,40,"C",13,,""
2019,141186810,116261651,27,"C",13,,""
2019,141196756,116261656,16,"C",13,,""
2019,141186814,116261656,35,"C",13,,""
2019,141186821,116261659,51,"C",20,,""
2019,141186827,116261662,51,"C",20,,""
2019,141186855,116261679,27,"C",15,,""
2019,141186863,116261685,3,"C",20,,""
2019,143847021,118646880,45,"C",20,,""
2019,143847020,118646880,28,"C",24,,""
2019,143847046,118646891,5,"C",20,,""
2019,143847052,118641307,35,"C",10,,""
2019,143847051,118641307,16,"C",10,,""
2019,143858905,118646896,51,"C",20,,""
2019,143858914,118646903,16,"C",13,,""
2019,143858913,118646903,35,"C",13,,""
2019,143847068,118641318,45,"C",23,,""
2019,143858942,118641341,37,"C",7,,""
2019,143847117,118646936,51,"C",20,,""
2019,143858962,118640468,63,"C",20,,""
2019,143852193,118640469,41,"C",12,,""
2019,143847126,118640469,45,"C",20,,""
2019,143858967,118641359,23,"C",23,,""
2019,143847128,118646944,45,"C",34,,""
2019,143847129,118646944,49,"C",34,,"N"
2019,143847132,118646948,5,"C",20,,""
2019,143847138,118646953,35,"C",13,,""
2019,143847137,118646953,16,"C",13,,""
2019,143858979,118646955,2,"C",25,,""
2019,143847143,118646962,5,"C",13,,""
2019,143858994,118646966,35,"C",13,,""
2019,143858993,118646966,16,"C",13,,""
2019,143858996,118646969,45,"C",20,,""
2019,143859000,118646972,14,"C",20,,""
2019,143847030,118646882,23,"C",24,,""
2019,143847037,118646885,51,"C",18,,""
2019,143847035,118646885,5,"C",18,,""
2019,143847058,118646897,35,"C",13,,""
2019,143847078,118641327,35,"C",13,,""
2019,143859009,118646977,3,"C",20,,""
2019,143858892,118641298,45,"C",18,,""
2019,143847044,118646889,5,"C",25,,""
2019,143847056,118646894,35,"C",12,,""
2019,143847057,118646894,39,"C",12,,""
2019,143847162,118646992,27,"C",20,,""
2019,143859030,118646992,39,"C",20,,""
2019,143847179,118640488,5,"C",13,,""
2019,143859041,118647001,5,"C",13,,""
2019,141186721,116261577,45,"C",20,,""
2019,141186724,116261580,23,"C",7,,""
2019,141186741,116261595,16,"C",13,,""
2019,141186742,116261595,35,"C",13,,""
2019,141186748,116261600,45,"C",20,,""
2019,141186753,116261602,14,"C",13,,""
2019,141186765,116261615,36,"C",20,,""
2019,141186770,116261620,51,"C",20,,""
2019,141186771,116261620,5,"C",20,,""
2019,141186772,116261621,23,"C",8,,""
2019,141186773,116261621,35,"C",8,,""
2019,141186779,116261625,35,"C",13,,""
2019,141186778,116261625,16,"C",13,,""
2019,141186795,116261640,16,"C",13,,""
2019,141186796,116261640,35,"C",13,,""
2019,141186799,116261643,51,"C",3,,""
2019,141186812,116261653,23,"C",12,,""
2019,141186818,116260545,23,"C",12,,""
2019,141186829,116261663,35,"C",20,,""
2019,141186828,116261663,16,"C",20,,""
2019,141186830,116261665,14,"C",20,,""
2019,141186837,116261667,35,"C",24,,""
2019,141186834,116261667,23,"C",8,,""
2019,141186836,116261667,16,"C",24,,""
2019,141186835,116261667,45,"C",24,,""
2019,141186840,116261669,14,"C",18,,""
2019,141186841,116261669,28,"C",18,,""
2019,141186843,116261671,5,"C",20,,""
2019,141186849,116261675,16,"C",20,,""
2019,141186850,116261675,35,"C",20,,""
2019,141186862,116261684,51,"C",20,,""
2019,141186886,116261701,49,"C",6,,"N"
2019,141186892,116261706,5,"C",20,,""
2019,141186901,116261715,56,"C",20,,""
2019,141186911,116261721,45,"C",20,,""
2019,141186912,116261722,5,"C",20,,""
2019,141186914,116261724,23,"C",7,,""
2019,141186915,116261726,51,"C",20,,""
2019,143847015,118646875,23,"C",12,,""
2019,143847022,118641280,35,"C",22,,""
2019,143852172,118641288,35,"C",25,,""
2019,143858893,118646888,23,"C",12,,""
2019,143847054,118646893,16,"C",13,,""
2019,143847053,118646893,35,"C",13,,""
2019,143852184,118646911,29,"C",20,,""
2019,143852185,118646911,27,"C",20,,""
2019,143847090,118641337,5,"C",20,,""
2019,143858937,118641337,49,"C",20,,"F"
2019,143847100,118646924,45,"C",20,,""
2019,143847110,118646932,5,"C",20,,""
2019,143859032,118646993,5,"C",20,,""
2019,143859167,118647095,63,"C",20,,""
2019,143847555,118647095,41,"C",20,,""
2019,143847594,118647104,35,"C",13,,""
2019,143852334,118640581,44,"C",24,,""
2019,143847025,118641281,16,"C",7,,""
2019,143847040,118641294,27,"C",13,,""
2019,143847069,118641319,21,"C",3,,""
2019,143858934,118646916,23,"C",12,,""
2019,143858941,118641339,44,"C",13,,""
2019,143847105,118646929,51,"C",20,,""
2019,143858960,118640467,45,"C",25,,""
2019,143858961,118640467,2,"C",25,,""
2019,143858966,118646943,21,"C",3,,""
2019,143847135,118646950,16,"C",13,,""
2019,143847134,118646950,35,"C",13,,""
2019,143858981,118646957,21,"C",20,,""
2019,143847156,118646981,11,"A",5,,""
2019,143859033,118640486,23,"C",12,,""
2019,143847167,118646995,2,"C",24,,""
2019,143858891,118646887,51,"C",25,,""
2019,143858894,118641300,14,"A",18,,""
2019,143852179,118641304,5,"C",13,,""
2019,143858897,118641304,27,"C",13,,""
2019,143858901,118646892,35,"C",8,,""
2019,143858903,118646895,27,"C",20,,""
2019,143858907,118646898,44,"C",47,,""
2019,143858912,118646902,16,"C",13,,""
2019,143858917,118646907,11,"C",20,,""
2019,143847112,118646933,23,"C",7,,""
2019,143847114,118646934,27,"C",20,,""
2019,143858969,118646946,45,"C",20,,""
2019,143858983,118646959,21,"C",20,,""
2019,143858982,118646959,45,"C",20,,""
2019,143858995,118646968,21,"C",20,,""
2019,143852203,118646973,16,"C",13,,""
2019,143852202,118646973,35,"C",13,,""
2019,143847781,118641820,5,"C",20,,""
2019,143847787,118647150,51,"C",38,,""
2019,143852401,118641835,51,"C",20,,""
2019,143847810,118647153,5,"C",20,,""
2019,143847818,118641846,2,"C",20,,""
2019,143847836,118647156,5,"C",20,,""
2019,143847850,118647157,49,"C",20,,"N"
2019,143847864,118647158,47,"C",25,,""
2019,143847885,118641894,51,"C",20,,""
2019,143847889,118641900,51,"C",20,,""
2019,143847892,118641903,3,"C",20,,""
2019,143847907,118640647,27,"C",20,,""
2019,143847924,118647159,5,"C",20,,""
2019,143847925,118647159,45,"C",20,,""
2019,143859271,118647160,23,"C",12,,""
2019,143847940,118640655,5,"C",45,,""
2019,143848318,118647191,5,"C",20,,""
2019,143859306,118647194,5,"C",20,,""
2019,143848342,118647194,27,"C",20,,""
2019,143848348,118647196,45,"C",20,,""
2019,143859311,118642212,23,"C",8,,""
2019,143848357,118642217,45,"C",8,,""
2019,143848361,118647197,2,"C",20,,""
2019,143848371,118647199,5,"C",20,,""
2019,143859314,118647200,5,"C",8,,""
2019,143852538,118642241,5,"C",20,,""
2019,143852539,118647201,5,"C",20,,""
2019,143848399,118647202,51,"C",20,,""
2019,143852544,118647205,14,"C",20,,""
2019,143848406,118647206,16,"C",15,,""
2019,143848405,118647206,51,"C",20,,""
2019,143859319,118647208,51,"C",20,,""
2019,143859322,118647209,23,"C",8,,""
2019,143852560,118647210,35,"C",13,,""
2019,143852559,118647210,16,"C",13,,""
2019,143859323,118647211,35,"C",18,,""
2019,143848432,118647212,49,"A",20,,"N"
2019,143859324,118647212,45,"A",20,,""
2019,143852563,118640777,62,"C",18,,""
2019,143848437,118642278,49,"C",20,,"N"
2019,143859327,118647214,49,"C",20,,"N"
2019,143848445,118640781,5,"C",13,,""
2019,143859331,118647215,35,"C",18,,""
2019,143859330,118647215,16,"C",18,,""
2019,143852570,118647216,14,"A",20,,""
2019,143852576,118640786,2,"C",25,,""
2019,143852575,118640786,45,"C",25,,""
2019,143859336,118647218,63,"C",25,,""
2019,143859335,118647218,41,"C",25,,""
2019,143852578,118647219,45,"C",20,,""
2019,143848467,118647221,16,"C",18,,""
2019,143848468,118647221,35,"C",18,,""
2019,143852581,118647222,21,"C",20,,""
2019,143852582,118647223,45,"C",24,,""
2019,143848474,118647224,16,"C",12,,""
2019,143859341,118647225,23,"A",12,,""
2019,143859342,118647226,21,"C",30,,""
2019,143859343,118647227,45,"C",6,,""
2019,143859344,118647228,45,"C",20,,""
2019,143859346,118647229,45,"C",25,,""
2019,143859347,118647230,49,"C",6,,"F"
2019,143852594,118647231,45,"C",7,,""
2019,143852595,118647232,45,"C",6,,""
2019,143859350,118647233,23,"C",43,,""
2019,143859348,118647233,35,"C",43,,""
2019,143859349,118647233,16,"C",43,,""
2019,143859352,118647234,45,"C",14,,""
2019,143859351,118647234,5,"C",14,,""
2019,143859353,118647234,49,"C",14,1,"F"
2019,143859354,118647235,45,"C",29,,""
2019,143852602,118640806,16,"C",13,,""
2019,143852603,118640806,35,"C",13,,""
2019,143859355,118647236,51,"C",20,,""
2019,143848494,118647237,51,"C",13,,""
2019,143859356,118647238,16,"C",38,,""
2019,143859357,118647239,16,"C",41,,""
2019,143859361,118647242,45,"C",20,,""
2019,143848500,118640814,49,"C",20,,"N"
2019,143859367,118647245,5,"C",13,,""
2019,143859368,118647246,39,"C",13,,""
2019,143859369,118647246,27,"C",13,,""
2019,143859370,118647247,5,"C",20,,""
2019,143859373,118647248,45,"C",25,,""
2019,143859374,118647249,27,"C",25,,""
2019,143859375,118647250,23,"C",25,,""
2019,143859376,118647251,44,"C",41,,""
2019,143859377,118647252,63,"C",20,,""
2019,143859379,118647255,2,"C",47,,""
2019,143859381,118647256,16,"C",18,,""
2019,143859382,118647256,35,"C",18,,""
2019,143859383,118647257,27,"C",20,,""
2019,143859386,118647259,45,"C",20,,""
2019,143852621,118640826,27,"C",20,,""
2019,145522232,120113330,23,"C",25,,""
2019,145526879,120113332,40,"C",42,,""
2019,145526915,120113364,27,"C",20,,""
2019,145526932,120108569,35,"A",13,,""
2019,145526931,120108569,16,"C",13,,""
2019,145522284,120108574,27,"C",20,,""
2019,145526951,120113395,5,"C",7,,""
2019,145526952,120113395,45,"C",7,,""
2019,145526950,120113395,49,"C",7,,"F"
2019,145526962,120113406,45,"C",20,,""
2019,145522301,120113409,16,"C",13,,""
2019,145526965,120113409,39,"C",13,,""
2019,145522308,120108587,23,"C",8,,""
2019,145522315,120113420,49,"C",20,,"N"
2019,145522314,120113420,45,"C",20,,""
2019,145526982,120113420,14,"C",20,,""
2019,145526994,120108607,16,"C",20,,""
2019,145526993,120108607,35,"C",20,,""
2019,145522341,120113436,23,"C",7,,""
2019,145527002,120113436,51,"C",7,,""
2019,145522347,120113443,16,"C",41,,""
2019,145522348,120113443,35,"C",41,,""
2019,145522357,120113448,51,"C",20,,""
2019,145522387,120113479,45,"C",20,,""
2019,145522386,120113479,49,"C",20,,"F"
2019,145527057,120113479,5,"C",20,,""
2019,145527070,120113487,23,"C",7,,""
2019,145527094,120113506,16,"C",13,,""
2019,145527092,120113506,35,"C",13,,""
2019,145527100,120113512,23,"C",43,,""
2019,145527113,120113522,35,"C",20,,""
2019,145527112,120113522,16,"C",20,,""
2019,145527134,120108677,51,"C",20,,""
2019,145527132,120108677,5,"C",20,,""
2019,145527149,120108687,45,"C",20,,""
2019,145527156,120113547,36,"C",20,,""
2019,145527180,120113568,49,"C",20,,"N"
2019,145527190,120108712,44,"C",18,,""
2019,145527198,120108718,23,"C",8,,""
2019,145522475,120113586,11,"C",8,,""
2019,145527207,120113588,49,"A",11,,"F"
2019,145522476,120113588,5,"C",11,,""
2019,145527218,120113592,49,"C",25,,"N"
2019,145527220,120113592,63,"C",12,,""
2019,145527219,120113592,41,"C",8,,""
2019,145527240,120113610,35,"C",12,,""
2019,145527241,120113610,23,"C",12,,""
2019,145522508,120113621,51,"C",20,,""
2019,145522517,120108756,51,"C",20,,""
2019,145527276,120113634,14,"C",20,,""
2019,145522534,120113653,51,"C",20,,""
2019,145527309,120108770,29,"C",20,,""
2019,145522536,120108770,5,"C",20,,""
2019,145522535,120108770,39,"C",20,,""
2019,145522537,120108770,27,"C",20,,""
2019,145527313,120113662,51,"C",20,,""
2019,145522557,120113672,44,"C",20,,""
2019,145527324,120113673,23,"C",24,,""
2019,145527335,120113680,5,"C",20,,""
2019,145527385,120113713,5,"C",18,,""
2019,145522592,120108812,35,"C",13,,""
2019,145522591,120108812,16,"C",13,,""
2019,145527404,120113731,23,"C",8,,""
2019,145527414,120113738,2,"C",8,,""
2019,145527417,120113741,23,"C",7,,""
2019,145527420,120113744,23,"C",7,,""
2019,145522624,120113748,45,"C",21,,""
2019,145527429,120113751,23,"C",12,,""
2019,145527432,120113752,2,"C",20,,""
2019,145522638,120113762,56,"C",20,,""
2019,145522646,120113768,21,"C",20,,""
2019,145527472,120113780,56,"C",20,,""
2019,145527474,120113782,45,"C",23,,""
2019,145527479,120113785,2,"C",24,,""
2019,145527478,120113785,16,"C",24,,""
2019,145527482,120113788,5,"C",13,,""
2019,145527502,120113801,51,"C",11,,""
2019,145527511,120113806,23,"C",23,,""
2019,145522678,120113810,23,"C",24,,""
2019,145527520,120113814,45,"C",20,,""
2019,145527519,120113814,5,"C",20,,""
2019,145527530,120113819,35,"C",23,,""
2019,145527529,120113819,16,"C",23,,""
2019,145522694,120113822,51,"C",20,,""
2019,145522695,120113822,5,"C",20,,""
2019,145520190,120107153,56,"C",25,,""
2019,145500366,120112051,51,"C",18,,""
2019,145520230,120107182,41,"C",25,,""
2019,145520233,120107182,45,"C",25,,""
2019,145520249,120112087,51,"C",20,,""
2019,145520281,120112112,49,"C",20,,"F"
2019,145500432,120112112,45,"C",20,,""
2019,145520279,120112112,5,"C",20,,""
2019,145500454,120107228,49,"C",5,,"F"
2019,145520294,120107228,47,"C",5,,""
2019,145520319,120107247,2,"C",25,,""
2019,145519762,120111708,41,"C",20,,""
2019,145519761,120111708,2,"C",20,,""
2019,145500130,120111877,5,"C",20,,""
2019,145500131,120111878,11,"C",2,,""
2019,145500132,120111878,46,"C",2,,""
2019,145519982,120111878,2,"C",2,,""
2019,145520009,120111899,23,"C",43,,""
2019,145500192,120111941,51,"C",5,,""
2019,145500194,120111945,21,"C",20,,""
2019,145500315,120107119,56,"C",20,,""
2019,145500321,120107125,45,"A",20,,""
2019,145500390,120107177,51,"C",20,,""
2019,145520237,120112075,27,"C",13,,""
2019,145520265,120107200,23,"C",12,,""
2019,145500430,120107207,21,"C",20,,""
2019,145520296,120112117,29,"C",20,,""
2019,145500462,120112117,27,"C",20,,""
2019,145520308,120107240,45,"C",20,,""
2019,145520354,120112151,5,"C",20,,""
2019,145500508,120112151,45,"C",20,,""
2019,145500509,120112151,49,"C",20,,"F"
2019,145500552,120112186,14,"A",25,,""
2019,145520423,120107327,51,"C",13,,""
2019,145500607,120107335,45,"C",20,,""
2019,145500608,120107335,21,"C",20,,""
2019,145500606,120107335,47,"C",20,,""
2019,145500625,120107346,49,"C",22,,"N"
2019,145500651,120112251,45,"C",20,,""
2019,145520484,120112265,23,"C",23,,""
2019,145500693,120112277,5,"C",19,,""
2019,145500692,120112277,49,"C",19,6,"F"
2019,145500722,120112291,16,"C",13,,""
2019,145520527,120112291,35,"C",13,,""
2019,145520544,120107439,27,"C",25,,""
2019,145500758,120107447,5,"C",20,,""
2019,145500757,120107447,44,"C",20,,""
2019,145500765,120112328,45,"C",22,,""
2019,145500782,120107463,5,"C",45,,""
2019,145500781,120107463,45,"C",45,,""
2019,145520601,120112359,2,"C",25,,""
2019,145500819,120112366,45,"C",12,,""
2019,145500820,120112366,11,"C",12,,""
2019,145520624,120107496,27,"C",13,,""
2019,145520641,120112388,40,"C",20,,""
2019,145521487,120112693,63,"C",25,,""
2019,145521519,120108035,2,"C",5,,""
2019,145521534,120112719,21,"C",18,,""
2019,145521094,120112727,51,"C",13,,""
2019,145521553,120108065,11,"C",25,,""
2019,145521564,120108075,49,"C",39,,"N"
2019,145521562,120108075,5,"C",20,,""
2019,145521141,120112767,5,"C",20,,""
2019,145521612,120112779,35,"C",13,,""
2019,145521631,120108111,11,"C",47,,""
2019,145526178,120112802,16,"C",13,,""
2019,145526211,120108138,2,"A",20,,""
2019,145521680,120112841,5,"C",18,,""
2019,145521719,120112873,23,"C",23,,""
2019,145521739,120112885,35,"C",22,,""
2019,145521740,120112885,16,"C",22,,""
2019,145526309,120108204,16,"C",46,,""
2019,145521787,120108217,27,"C",20,,""
2019,145526331,120108225,35,"C",18,,""
2019,145526330,120108225,16,"C",18,,""
2019,145526332,120108225,39,"C",18,,""
2019,145526363,120112945,23,"C",12,,""
2019,145526386,120112965,51,"C",20,,""
2019,145521869,120112996,23,"C",43,,""
2019,145526461,120108295,16,"C",20,,""
2019,145521889,120108295,35,"C",20,,""
2019,145526487,120113026,14,"C",13,,""
2019,145522026,120108396,45,"C",20,,""
2019,145526508,120108396,49,"C",20,,"N"
2019,145522028,120113043,51,"C",13,,""
2019,145522039,120113060,51,"C",25,,""
2019,145526535,120113064,5,"C",20,,""
2019,145526583,120108431,16,"C",18,,""
2019,145522076,120108431,35,"C",18,,""
2019,145522115,120113157,35,"C",13,,""
2019,145522114,120113157,16,"C",13,,""
2019,145522121,120113164,23,"C",7,,""
2019,145522120,120113164,16,"C",11,,""
2019,145522131,120113172,23,"C",8,,""
2019,145522130,120113172,16,"C",8,,""
2019,145526678,120113172,35,"C",8,,""
2019,145526692,120113183,2,"A",25,,""
2019,145526693,120113183,63,"A",25,,""
2019,145522153,120113200,45,"C",23,,""
2019,145526710,120113200,41,"C",23,,""
2019,145522174,120113253,45,"C",7,,""
2019,145526772,120113253,41,"C",7,,""
2019,145526814,120113285,35,"C",12,,""
2019,145526813,120113285,16,"C",12,,""
2019,145522209,120113298,16,"C",13,,""
2019,145522210,120113298,35,"C",20,,""
2019,145526847,120113307,16,"C",13,,""
2019,145526846,120113307,35,"C",13,,""
2019,145526860,120113316,5,"C",20,,""
2019,145522227,120108538,23,"C",8,,""
2019,145522229,120113327,35,"C",18,,""
2019,145526873,120113327,16,"C",18,,""
2019,145522241,120113339,5,"C",20,,""
2019,145526895,120113345,16,"C",18,,""
2019,145522260,120113361,14,"C",18,,""
2019,145527737,120113957,49,"C",20,,"N"
2019,145527736,120113957,45,"C",20,,""
2019,145527738,120113958,32,"C",20,,""
2019,145527747,120113964,5,"C",20,,""
2019,145527752,120109043,63,"C",13,,""
2019,145527751,120109043,11,"C",13,,""
2019,145527756,120113969,41,"C",47,,""
2019,145527755,120113969,14,"C",20,,""
2019,145527758,120113970,44,"C",20,,""
2019,145527765,120113974,45,"C",12,,""
2019,145527766,120113974,23,"C",12,,""
2019,145527779,120113979,35,"C",13,,""
2019,145522886,120113979,16,"C",13,,""
2019,145527786,120113986,5,"C",43,,""
2019,145522892,120109065,23,"C",7,,""
2019,145527796,120113992,16,"C",13,,""
2019,145527795,120113992,35,"C",13,,""
2019,145527805,120113998,5,"C",13,,""
2019,145527809,120114002,5,"C",38,,""
2019,145527820,120114011,5,"C",20,,""
2019,145522910,120114017,23,"C",24,,""
2019,145527839,120114023,5,"C",38,,""
2019,145522918,120114026,5,"C",20,,""
2019,145522919,120114026,51,"C",20,,""
2019,145527851,120114033,51,"C",3,,""
2019,145522926,120114035,21,"C",20,,""
2019,145527857,120114037,56,"C",25,,""
2019,145527859,120114040,51,"C",38,,""
2019,145527862,120114043,35,"C",22,,""
2019,145527861,120114043,16,"C",22,,""
2019,145527867,120114047,45,"C",1,,""
2019,145527879,120114057,51,"C",20,,""
2019,145527884,120114061,23,"C",8,,""
2019,145522958,120114064,51,"C",20,,""
2019,145527887,120114065,45,"C",18,,""
2019,145522961,120109120,49,"C",18,,"N"
2019,145527900,120114072,23,"C",23,,""
2019,145527905,120114075,36,"C",13,,""
2019,145527906,120114076,27,"C",13,,""
2019,145527907,120114078,23,"C",24,,""
2019,145527912,120114081,45,"C",20,,""
2019,145522997,120114098,49,"A",22,,"F"
2019,145527927,120114098,5,"C",22,,""
2019,145527933,120114101,5,"C",20,,""
2019,145527937,120114106,35,"C",13,,""
2019,145523009,120114106,16,"C",13,,""
2019,145523015,120114112,45,"C",20,,""
2019,145527944,120114114,21,"C",20,,""
2019,145523022,120114116,23,"C",43,,""
2019,145523025,120114119,51,"C",13,,""
2019,145523024,120114119,5,"C",13,,""
2019,145523028,120109169,5,"C",18,,""
2019,145527961,120114127,16,"C",22,,""
2019,145519950,120111848,32,"C",20,,""
2019,145519933,120111835,51,"C",20,,""
2019,145519974,120111873,45,"C",18,,""
2019,145520067,120111950,47,"C",8,,""
2019,145500197,120111953,5,"C",13,,""
2019,145520083,120111963,23,"C",12,,""
2019,145500220,120107042,27,"C",13,,""
2019,145500234,120107054,27,"C",18,,""
2019,145500235,120107054,29,"C",18,,""
2019,145520121,120111993,21,"C",20,,""
2019,145500274,120107085,14,"C",30,,""
2019,145500305,120112018,21,"C",20,,""
2019,145500313,120112022,7,"C",20,,""
2019,145520176,120112029,49,"C",20,,"N"
2019,145520231,120107178,23,"C",23,,""
2019,145520248,120107192,44,"C",20,,""
2019,145520291,120107229,35,"C",20,,""
2019,145520295,120107229,16,"C",20,,""
2019,145520314,120107242,49,"C",25,,"F"
2019,145520307,120107242,45,"C",25,,""
2019,145520310,120107242,5,"C",25,,""
2019,145520340,120112148,45,"C",20,,""
2019,145520344,120112148,49,"C",20,,"N"
2019,145500526,120112169,23,"C",12,,""
2019,145520414,120112207,45,"C",20,,""
2019,145520417,120112207,49,"C",20,,"F"
2019,145520412,120112207,28,"C",5,,""
2019,145520413,120112207,5,"C",20,,""
2019,145520432,120112220,23,"C",12,,""
2019,145520464,120112247,16,"C",13,,""
2019,145520486,120112266,49,"C",20,,"F"
2019,145500705,120107408,44,"C",22,,""
2019,145520517,120107417,49,"C",19,6,"F"
2019,145500709,120107417,5,"C",19,,""
2019,145500725,120107428,49,"C",20,,"N"
2019,145500759,120107446,5,"C",20,,""
2019,145520560,120112326,3,"C",20,,""
2019,145520562,120112331,5,"C",20,,""
2019,145500768,120112331,27,"C",20,,""
2019,145500809,120107482,14,"C",39,,""
2019,145500854,120112389,23,"C",25,,""
2019,145520662,120112403,35,"C",14,,""
2019,145521005,120112661,14,"C",20,,""
2019,145521014,120107985,3,"C",20,,""
2019,145521458,120107993,47,"C",24,,""
2019,145521540,120112725,23,"C",8,,""
2019,145521552,120112734,23,"C",8,,""
2019,145521573,120112750,45,"C",20,,""
2019,145521119,120112750,49,"C",20,,"F"
2019,145521571,120112750,5,"C",20,,""
2019,145521599,120112766,5,"C",20,,""
2019,145521146,120112777,46,"C",25,,""
2019,145521161,120108107,5,"C",20,,""
2019,145526181,120112805,23,"C",24,,""
2019,145526222,120112836,45,"C",12,,""
2019,145521677,120112839,14,"C",18,,""
2019,145526235,120112846,16,"C",13,,""
2019,145526242,120112854,23,"C",7,,""
2019,145521724,120112874,27,"C",13,,""
2019,145521748,120112893,23,"C",8,,""
2019,145526302,120112905,51,"C",20,,""
2019,145521774,120112916,16,"C",13,,""
2019,145521775,120112916,35,"C",13,,""
2019,145521806,120112938,35,"C",14,,""
2019,145521808,120112938,16,"C",14,,""
2019,145526377,120112955,35,"C",38,,""
2019,145521830,120112955,5,"C",38,,""
2019,145526417,120112985,16,"C",13,,""
2019,145526419,120112985,35,"C",13,,""
2019,145521880,120113005,23,"C",12,,""
2019,145521878,120113005,2,"C",34,,""
2019,145522003,120113024,45,"C",20,,""
2019,145526493,120113035,45,"C",21,,""
2019,145526494,120113035,11,"C",21,,""
2019,145526513,120113046,35,"C",12,,""
2019,145526512,120113046,23,"C",12,,""
2019,145522030,120113046,16,"C",12,,""
2019,145526537,120113066,7,"C",20,,""
2019,145526538,120113066,5,"C",20,,""
2019,145526554,120108415,51,"C",18,,""
2019,145522063,120113090,16,"C",22,,""
2019,145526565,120113090,35,"C",22,,""
2019,145526587,120113108,35,"C",25,,""
2019,145526589,120113108,16,"C",25,,""
2019,145526620,120113129,45,"C",21,,""
2019,145522125,120108468,45,"C",20,,""
2019,145526689,120108477,51,"C",7,,""
2019,145526747,120113226,35,"C",13,,""
2019,145526746,120113226,16,"C",13,,""
2019,145526749,120113228,5,"C",20,,""
2019,145526748,120113228,51,"C",20,,""
2019,145526755,120108496,45,"C",21,,""
2019,145526771,120113246,39,"C",20,,""
2019,145526774,120113252,14,"C",20,,""
2019,145526796,120113271,27,"C",13,,""
2019,145526812,120108509,29,"C",13,,""
2019,145526811,120108509,51,"C",13,,""
2019,145522192,120108509,45,"C",13,,""
2019,145522225,120113317,45,"C",20,,""
2019,145526877,120113328,23,"C",8,,""
2019,145522238,120113336,23,"C",7,,""
2019,145522254,120113351,23,"C",12,,""
2019,145522266,120113370,23,"C",12,,""
2019,145522293,120108579,51,"C",20,,""
2019,145522299,120113407,16,"C",13,,""
2019,145526963,120113407,35,"C",13,,""
2019,145522318,120108595,45,"C",11,,""
2019,145526988,120108599,5,"C",21,,""
2019,145526989,120113427,51,"C",20,,""
2019,145527025,120108627,5,"C",25,,""
2019,145527033,120113458,44,"C",20,,""
2019,145527043,120113466,5,"C",20,,""
2019,145522384,120113475,2,"C",7,,""
2019,145527074,120113492,46,"C",20,,""
2019,145527084,120113498,23,"C",7,,""
2019,145527090,120113504,46,"C",20,,""
2019,145522413,120113514,16,"C",18,,""
2019,145522414,120113514,35,"C",18,,""
2019,145527124,120113527,5,"C",18,,""
2019,145527123,120113527,51,"C",18,,""
2019,145527142,120108684,5,"C",18,,""
2019,145527143,120108684,21,"A",18,,""
2019,145522444,120113551,16,"C",22,,""
2019,145527167,120108695,8,"C",41,,""
2019,145527174,120113561,49,"C",20,,"N"
