"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2019,124068410,127545437,24,38326545
2019,124068418,127555437,27,38326547
2019,124068427,127555447,21,38326548
2019,124068432,127555451,18,38326550
2019,124068435,127550315,3,38321473
2019,124068436,127555455,9,38326552
2019,124068443,127555461,18,38326553
2019,124068446,127555463,15,38326554
2019,124068447,127555464,15,38326557
2019,124068446,127555464,25,38326555
2019,124068447,127555463,25,38326556
2019,124068449,127555466,24,38326558
2019,124068452,127555469,22,38326559
2019,124073253,127550339,16,38321484
2019,124068462,127555474,19,38326560
2019,124068465,127555477,5,38326562
2019,124068469,127555480,24,38321487
2019,124068471,127555482,16,38326563
2019,124068492,127555499,19,38326571
2019,124068494,127555499,19,38326573
2019,124068489,127555499,19,38326568
2019,124068493,127555499,24,38326572
2019,124068490,127555499,11,38326569
2019,124068491,127555499,19,38326570
2019,124068501,127555502,1,38326574
2019,124068502,127555503,24,38326575
2019,124068513,127550391,25,38326577
2019,124068513,127550390,1,38326576
2019,124068512,127550390,25,38321505
2019,124068512,127550391,1,38321506
2019,124073308,127550402,24,38321512
2019,124068522,127555520,24,38326580
2019,124068537,127555533,20,38326582
2019,124068547,127555543,19,38326585
2019,124068570,127555562,24,38326587
2019,124073365,127555563,15,38321523
2019,124073364,127555563,15,38321522
2019,124073363,127555563,19,38321521
2019,124068579,127555571,24,38326588
2019,124068582,127555575,21,38326589
2019,124068588,127555577,25,38326590
2019,124068589,127555577,1,38326592
2019,124068588,127555578,1,38326591
2019,124068589,127555578,25,38326593
2019,124068591,127555581,3,38326594
2019,124068597,127555588,5,38326595
2019,124068609,127555598,24,38326597
2019,124068613,127555600,15,38326599
2019,124068617,127555603,24,38326600
2019,124068619,127550510,27,38326601
2019,124068628,127555614,17,38326603
2019,124068628,127555613,21,38326602
2019,124068630,127555616,1,38326604
2019,124068643,127555626,25,38326610
2019,124068642,127555626,3,38326608
2019,124068643,127555625,3,38326609
2019,124068642,127555625,25,38326607
2019,124068646,127555628,21,38326611
2019,124068648,127555630,17,38326612
2019,124068650,127550541,24,38321545
2019,124068653,127555635,21,38326613
2019,124068654,127555636,24,38326614
2019,124068656,127555639,21,38326615
2019,124068657,127555640,3,38326616
2019,124068670,127555654,18,38326617
2019,124068674,127550572,17,38326618
2019,124068680,127555665,16,38326619
2019,124068685,127555668,25,38326622
2019,124068684,127555669,25,38326621
2019,124068684,127555668,17,38326620
2019,124068685,127555669,5,38326623
2019,124068702,127555686,18,38326624
2019,124068706,127555687,18,38326627
2019,124068707,127555687,18,38326628
2019,124068704,127555687,18,38326625
2019,124068705,127555687,18,38326626
2019,124068708,127555688,21,38326629
2019,124068711,127550607,9,38326630
2019,124068712,127550607,9,38326631
2019,124068713,127555693,24,38326632
2019,124068714,127555693,24,38326633
2019,124068716,127555694,5,38326634
2019,124068721,127555700,17,38326636
2019,124068723,127555702,21,38326637
2019,124068724,127555703,1,38326638
2019,124068726,127555705,3,38326639
2019,124068738,127555715,4,38326644
2019,124068739,127555715,3,38326645
2019,124068744,127555719,27,38326646
2019,124073554,127550644,27,38321559
2019,124068748,127555722,21,38326648
2019,124068754,127555727,21,38326649
2019,124068767,127555741,1,38326650
2019,124068773,127555747,1,38326652
2019,124068778,127555752,27,38326653
2019,124068778,127555753,1,38326654
2019,124068793,127555768,21,38326655
2019,124068793,127555769,25,38326656
2019,124068794,127555769,21,38326658
2019,124068794,127555768,25,38326657
2019,124068795,127555770,17,38326659
2019,124068797,127555772,16,38326660
2019,124068801,127555776,18,38326661
2019,124068811,127555785,24,38326662
2019,124068812,127555786,24,38326663
2019,124068814,127555788,1,38326665
2019,124068814,127555789,19,38326666
2019,124068815,127555789,25,38326668
2019,124068815,127555788,16,38326667
2019,124068818,127555792,1,38326669
2019,124068822,127555796,24,38326670
2019,124068823,127555797,9,38326671
2019,124068832,127555806,21,38326672
2019,124068835,127555809,17,38326673
2019,124068838,127555812,25,38326674
2019,124068839,127555813,25,38326677
2019,124068838,127555813,1,38326675
2019,124068839,127555812,1,38326676
2019,124068840,127555814,3,38326678
2019,124068846,127555821,8,38326679
2019,124068874,127555852,5,38326684
2019,124068876,127555854,27,38326685
2019,124068878,127555855,5,38326686
2019,124068883,127555858,16,38326687
2019,124068889,127555864,3,38326688
2019,124068892,127555867,16,38326689
2019,124068901,127555876,3,38326691
2019,128310540,133097448,3,40044525
2019,128310554,133097464,16,40044527
2019,128310556,133097466,18,40044529
2019,128310557,133097466,18,40044530
2019,128310560,133097467,22,40044531
2019,128310561,133097468,16,40044532
2019,128310564,133097472,24,40044535
2019,128310564,133152377,1,40044534
2019,128310564,133152376,1,40044533
2019,128362815,133152380,3,40076584
2019,128362859,133097499,24,40076601
2019,128362858,133097499,24,40076600
2019,128310603,133097516,9,40044538
2019,128310605,133097518,1,40044539
2019,128310608,133097521,3,40044540
2019,128310612,133097527,15,40044541
2019,128362899,133152450,16,40076611
2019,128310621,133097538,17,40044542
2019,128310626,133097543,24,40044543
2019,128310628,133097545,24,40044545
2019,128310628,133097544,24,40044544
2019,128310638,133097555,18,40044547
2019,128310642,133097557,18,40044549
2019,128310641,133097557,18,40044548
2019,128310647,133097561,18,40044550
2019,128310649,133097563,17,40044551
2019,128310650,133097563,22,40044552
2019,128310651,133097564,24,40044553
2019,128310658,133097571,24,40044554
2019,128310664,133097577,16,40044555
2019,128310667,133097580,20,40044556
2019,128310670,133097583,3,40044557
2019,128310672,133097585,24,40044558
2019,128310676,133097589,24,40044559
2019,128310678,133097591,14,40044560
2019,128310681,133097594,1,40044561
2019,128310687,133097601,3,40044562
2019,128310691,133097604,16,40044564
2019,128310690,133097604,16,40044563
2019,128310694,133097606,3,40044565
2019,128310699,133097611,1,40044566
2019,128310700,133097612,17,40044567
2019,128310703,133097615,21,40044568
2019,128310707,133097620,1,40044569
2019,128310711,133097624,1,40044570
2019,128310714,133097629,1,40044571
2019,128310716,133097631,5,40044572
2019,128310718,133097633,15,40044573
2019,128310722,133097637,21,40044574
2019,128310725,133097640,21,40044575
2019,128310735,133097646,18,40044577
2019,128310735,133097645,3,40044576
2019,128310739,133097650,17,40044578
2019,128310740,133097650,25,40044580
2019,128310739,133097651,25,40044579
2019,128310740,133097651,5,40044581
2019,128310741,133097652,21,40044582
2019,128310747,133097658,1,40044583
2019,128310756,133097668,17,40044584
2019,128310761,133097674,21,40044585
2019,128310771,133097683,24,40044587
2019,128310772,133097685,25,40044589
2019,128310773,133097684,25,40044590
2019,128310772,133097684,1,40044588
2019,128310773,133097685,1,40044591
2019,128310774,133097686,8,40044592
2019,128310776,133097687,17,40044593
2019,128310778,133097689,17,40044594
2019,128310779,133097690,24,40044595
2019,128310780,133097691,1,40044596
2019,128310793,133097703,1,40044597
2019,128310796,133097706,1,40044598
2019,128310800,133097710,26,40044599
2019,128310804,133097714,3,40044600
2019,128310810,133097720,24,40044601
2019,128310812,133097722,1,40044602
2019,128310823,133097732,27,40044603
2019,128310826,133097735,17,40044604
2019,128310827,133097736,24,40044605
2019,128310828,133097737,16,40044606
2019,128310830,133097740,1,40044608
2019,128310830,133097739,27,40044607
2019,128310831,133097741,16,40044609
2019,128310845,133097754,27,40044611
2019,128310846,133097755,27,40044612
2019,128310850,133097758,8,40044614
2019,128310856,133097763,21,40044615
2019,128310867,133097773,3,40044616
2019,128310868,133097773,14,40044617
2019,128310892,133097800,17,40044619
2019,128310892,133097799,17,40044618
2019,128310900,133097808,19,40044620
2019,128310905,133097812,24,40044621
2019,128310915,133097822,24,40044623
2019,128310914,133097822,24,40044622
2019,128310918,133097825,24,40044624
2019,128310919,133097826,23,40044625
2019,128310921,133097828,24,40044626
2019,128310924,133097831,17,40044627
2019,128310937,133097844,25,40044629
2019,128310937,133097843,21,40044628
2019,128310938,133097844,21,40044631
2019,128310938,133097843,25,40044630
2019,128310964,133097870,1,40044633
2019,128310967,133097873,21,40044634
2019,128310972,133097877,21,40044635
2019,128310974,133097879,1,40044636
2019,128310975,133097880,26,40044637
2019,128310977,133097882,3,40044638
2019,128310978,133097883,1,40044639
2019,128310979,133097884,1,40044640
2019,128310981,133097886,17,40044641
2019,128310983,133097888,24,40044642
2019,128310985,133097888,24,40044644
2019,128310984,133097888,24,40044643
2019,128310987,133097889,19,40044645
2019,128310996,133097898,1,40044646
2019,128311013,133097914,24,40044649
2019,128311022,133097922,9,40044650
2019,128311023,133097923,27,40044651
2019,128311028,133097928,3,40044652
2019,128311030,133097930,3,40044653
2019,128311032,133097932,1,40044654
2019,128311034,133097933,19,40044656
2019,128311033,133097933,17,40044655
2019,128311036,133097935,17,40044657
2019,128311039,133097938,26,40044658
2019,128311042,133097941,16,40044659
2019,128311044,133097943,3,40044660
2019,128311045,133097944,21,40044661
2019,128311048,133097947,18,40044662
2019,128311050,133097949,1,40044663
2019,128311066,133097963,17,40044664
2019,128311071,133097967,21,40044665
2019,128311082,133097978,16,40044666
2019,128311086,133097982,1,40044668
2019,128311087,133097982,18,40044670
2019,128311087,133097983,24,40044671
2019,128311086,133097983,1,40044669
2019,128311092,133097989,20,40044672
2019,128311095,133097992,22,40044673
2019,128311100,133097997,1,40044675
2019,128311101,133097998,17,40044676
2019,128311108,133098005,27,40044677
2019,128311112,133098009,1,40044678
2019,128311114,133098011,19,40044679
2019,128311117,133098014,27,40044680
2019,128311123,133098020,1,40044681
2019,128311125,133098023,21,40044682
2019,128311143,133098041,25,40044685
2019,128311144,133098041,1,40044687
2019,128311144,133098040,25,40044686
2019,128311143,133098040,1,40044684
2019,128311148,133098045,26,40044688
2019,128311161,133098058,24,40044689
2019,128311167,133098065,1,40044690
2019,128311170,133098067,18,40044692
2019,128311169,133098067,18,40044691
2019,128311172,133098070,3,40044693
2019,128311179,133098076,24,40044695
2019,128311178,133098076,24,40044694
2019,128311186,133098081,9,40044699
2019,128311185,133098081,24,40044698
2019,128311184,133098081,24,40044697
2019,128311187,133098082,24,40044700
2019,128311192,133098084,8,40044701
2019,128311193,133098085,24,40044702
2019,128311194,133098086,21,40044703
2019,128311203,133098096,24,40044704
2019,129151720,133945765,24,40402081
2019,129151736,133940390,17,40402089
2019,129151742,133940392,16,40402091
2019,129146918,133940392,24,40402094
2019,129151740,133940392,16,40402090
2019,129151743,133940392,16,40402092
2019,129146916,133940392,16,40399346
2019,129146917,133940392,24,40399347
2019,129151745,133940392,24,40402093
2019,129146930,133945792,27,40399352
2019,129151807,133934549,24,40402111
2019,129151807,133934550,24,40402112
2019,129151834,133940473,3,40402115
2019,129151851,133940491,24,40402124
2019,129151851,133940488,24,40402121
2019,129151851,133940489,24,40402122
2019,129151851,133940490,24,40402123
2019,129147011,133945881,24,40399367
2019,129146882,133945731,24,40399339
2019,129146883,133945731,24,40399340
2019,129151777,133940422,27,40402107
2019,129151845,133945845,24,40402118
2019,129151846,133940484,27,40402119
2019,129155571,133934567,5,40393829
2019,129151859,133934565,16,40393830
2019,129155571,133934566,19,40393828
2019,129155570,133934565,15,40393824
2019,129151859,133934567,16,40402127
2019,129151859,133934566,19,40402126
2019,129155570,133934567,16,40393826
2019,129155570,133934566,15,40393825
2019,129155571,133934565,19,40393827
2019,129151880,133940516,16,40402130
2019,129151893,133940528,3,40402134
2019,129151894,133945883,16,40402137
2019,129151894,133940528,11,40402136
2019,129151893,133945883,25,40402135
2019,129151902,133940533,15,40402139
2019,129147033,133945907,18,40399375
2019,129151927,133940558,24,40402146
2019,129151934,133940564,24,40402148
2019,129151935,133940564,24,40402149
2019,129151938,133940566,27,40402151
2019,129151937,133940566,1,40402150
2019,129151947,133940573,21,40402155
2019,129147053,133945929,17,40399384
2019,129147054,133945929,22,40399385
2019,129151960,133940584,19,40402157
2019,129151959,133940584,17,40402156
2019,129151964,133940588,1,40402158
2019,129151982,133940604,8,40402162
2019,129147095,133945973,17,40399389
2019,129147094,133945973,22,40399388
2019,128361863,133151451,24,40071249
2019,128361863,133151450,24,40071248
2019,128361872,133151462,5,40071253
2019,128361869,133151459,24,40071251
2019,128361868,133151459,24,40071250
2019,128361885,133151475,16,40071261
2019,128361904,133151494,3,40071264
2019,128361918,133151508,1,40071266
2019,128361919,133151508,1,40071267
2019,128361927,133151516,21,40071270
2019,128361933,133151520,24,40071272
2019,128361851,133151442,18,40071240
2019,128361852,133151442,18,40071242
2019,128361851,133151443,18,40071241
2019,128361852,133151443,18,40071243
2019,128361933,133151524,24,40071275
2019,128361933,133151522,25,40071274
2019,128361933,133151521,24,40071273
2019,128361942,133151531,10,40071278
2019,128361966,133151555,3,40071289
2019,128361977,133151565,15,40071292
2019,128361976,133151565,13,40071291
2019,128361990,133151577,15,40071301
2019,128362003,133151593,11,40071309
2019,128362010,133151600,21,40071311
2019,128362038,133151626,3,40071324
2019,128362088,133151672,16,40071340
2019,128362092,133151677,17,40071341
2019,128362096,133151679,17,40071345
2019,128362140,133151719,18,40076363
2019,128362148,133151725,16,40076365
2019,128362168,133151745,24,40076378
2019,128362171,133151746,21,40076381
2019,128362199,133151773,19,40076388
2019,128362201,133151776,21,40076389
2019,128362207,133151779,5,40076393
2019,128362333,133151895,27,40076414
2019,128361859,133151448,13,40071246
2019,128361857,133151448,21,40071245
2019,128362347,133151910,17,40076426
2019,128362344,133151910,22,40076421
2019,128362345,133151910,19,40076423
2019,128362429,133151992,5,40076462
2019,128362342,133151902,24,40076420
2019,128362361,133151927,20,40076438
2019,128362373,133151940,5,40076440
2019,128362494,133152054,17,40076482
2019,128362561,133152132,1,40076507
2019,128361879,133151469,16,40071260
2019,128362306,133151874,24,40076407
2019,128362567,133152136,1,40076509
2019,128362566,133152136,1,40076508
2019,128362597,133152169,24,40076519
2019,128362597,133152170,24,40076520
2019,128310528,133097432,24,40044521
2019,128362665,133152245,17,40076545
2019,128362679,133152260,3,40076549
2019,128362687,133152265,19,40076551
2019,128362685,133152265,17,40076550
2019,128310538,133097444,24,40044524
2019,128362726,133152294,24,40076560
2019,128362727,133152294,24,40076561
2019,128362729,133152296,16,40076562
2019,128362743,133152309,17,40076564
2019,128362745,133152309,17,40076566
2019,128362772,133152331,24,40076580
2019,128362785,133152342,18,40076581
2019,128362819,133152386,16,40076586
2019,128310578,133097487,3,40044536
2019,128362840,133097489,24,40076592
2019,128362849,133152409,1,40076594
2019,128362850,133152409,1,40076596
2019,128362850,133152408,1,40076595
2019,128362849,133152408,1,40076593
2019,128361878,133151467,9,40071259
2019,128362386,133151952,11,40076444
2019,128362388,133151952,17,40076445
2019,128362471,133152033,21,40076475
2019,128362479,133152043,8,40076476
2019,128362546,133152115,24,40076499
2019,128362432,133151995,1,40076463
2019,128362454,133152014,3,40076470
2019,128362490,133152050,24,40076479
2019,128362493,133152050,24,40076481
2019,128362486,133152050,24,40076478
2019,128362492,133152050,18,40076480
2019,128362506,133097421,24,40076485
2019,128362506,133152067,24,40076484
2019,128362506,133152069,24,40076486
2019,128361847,133151438,21,40071238
2019,128361894,133151483,21,40071262
2019,128361900,133151488,3,40071263
2019,128361921,133151510,16,40071268
2019,128361941,133151530,1,40071277
2019,128361944,133151534,17,40071279
2019,128361953,133151542,1,40071281
2019,128361957,133151545,24,40071284
2019,128361959,133151547,24,40071285
2019,128361964,133151553,16,40071287
2019,128361970,133151558,21,40071290
2019,128361983,133151571,25,40071296
2019,128361984,133151570,17,40071297
2019,128361983,133151570,19,40071295
2019,128361984,133151571,17,40071298
2019,128362007,133151597,17,40071310
2019,128362020,133151609,16,40071312
2019,128362039,133151627,17,40071325
2019,128362049,133151635,17,40071328
2019,128362048,133151635,19,40071327
2019,128362047,133151635,17,40071326
2019,128362062,133151648,14,40071330
2019,128362082,133151666,13,40071338
2019,128362080,133151666,26,40071337
2019,128362085,133151669,27,40071339
2019,128362109,133151691,1,40071346
2019,128362114,133151696,1,40071348
2019,128362136,133151713,25,40076360
2019,128362135,133151714,25,40076359
2019,128362136,133151714,19,40076361
2019,128362135,133151713,19,40076358
2019,128362154,133151732,3,40076369
2019,128362157,133151735,27,40076370
2019,128362163,133151740,15,40076374
2019,128362180,133151754,19,40076386
2019,128362180,133151755,3,40076387
2019,128362206,133151780,3,40076392
2019,128362297,133151863,16,40076405
2019,128613122,133394740,16,40176440
2019,128613122,133394739,16,40176439
2019,128362308,133151872,24,40076408
2019,128362608,133152187,1,40076524
2019,128310532,133152234,16,40076539
2019,128362655,133152238,3,40076541
2019,128362659,133097435,16,40076543
2019,128362671,133152252,24,40076547
2019,128362670,133152252,24,40076546
2019,128362760,133152318,3,40076573
2019,128362766,133152324,24,40076574
2019,128362766,133152325,24,40076575
2019,128362818,133152385,27,40076585
2019,128362820,133097474,17,40076587
2019,128362823,133152389,9,40076588
2019,128362824,133152390,24,40076589
2019,128362825,133152390,24,40076590
2019,128362833,133152394,16,40076591
2019,128362853,133152413,17,40076597
2019,128362871,133152426,18,40076602
2019,128362874,133152428,14,40076603
2019,128362876,133152430,3,40076607
2019,128362875,133152429,3,40076604
2019,128362876,133152429,25,40076606
2019,128362875,133152430,25,40076605
2019,128362880,133152433,18,40076608
2019,128362893,133152446,22,40076610
2019,128362903,133152452,4,40076613
2019,128362902,133152452,3,40076612
2019,128362906,133152456,17,40076614
2019,128361873,133151463,16,40071254
2019,128361876,133151465,1,40071257
2019,128361875,133151465,1,40071255
2019,128361875,133151466,1,40071256
2019,128361876,133151466,1,40071258
2019,128361913,133151503,27,40071265
2019,128361949,133151538,27,40071280
2019,128361963,133151552,3,40071286
2019,128361986,133151573,24,40071300
2019,128361992,133151579,3,40071303
2019,128362030,133151618,5,40071322
2019,128362029,133151618,5,40071320
2019,128362028,133151617,16,40071317
2019,128362028,133151618,5,40071318
2019,128362030,133151617,16,40071321
2019,128362029,133151617,16,40071319
2019,128362067,133151654,24,40071332
2019,128362069,133151655,17,40071333
2019,128362072,133151658,5,40071335
2019,128362071,133151658,5,40071334
2019,128362078,133151664,14,40071336
2019,128362121,133151702,21,40071350
2019,128362127,133151708,16,40071352
2019,128362127,133151709,3,40071353
2019,128362128,133151708,9,40076354
2019,128362128,133151709,16,40076355
2019,128362132,133151712,17,40076356
2019,128362133,133151712,19,40076357
2019,128362152,133151730,16,40076367
2019,128362152,133151729,16,40076366
2019,128362159,133151737,16,40076371
2019,128362160,133151737,16,40076372
2019,128362164,133151742,19,40076375
2019,128362176,133151751,15,40076384
2019,128362179,133151753,18,40076385
2019,128362209,133151782,5,40076394
2019,128362390,133151957,27,40076446
2019,128362412,133097414,24,40076457
2019,128362409,133097414,24,40076456
2019,128362425,133151990,17,40076461
2019,128362443,133152005,24,40076465
2019,128362539,133152108,21,40076495
2019,128362544,133152113,5,40076498
2019,128362574,133152145,11,40076511
2019,128362573,133152145,15,40076510
2019,128310495,133151819,3,40044515
2019,128362385,133151951,3,40076443
2019,128362439,133152001,21,40076464
2019,128362451,133152011,24,40076469
2019,128362525,133152092,1,40076490
2019,128362548,133152119,14,40076501
2019,128362549,133152117,14,40076502
2019,128362549,133152119,14,40076503
2019,128362548,133152117,14,40076500
2019,128362575,133152146,16,40076512
2019,128362581,133152153,17,40076516
2019,128362592,133152165,18,40076518
2019,128362625,133097431,5,40076529
2019,128362625,133097430,5,40076528
2019,128362625,133152205,19,40076527
2019,128362725,133152293,1,40076559
2019,128362741,133152307,24,40076563
2019,128362753,133152314,24,40076568
2019,128362754,133152315,24,40076569
2019,128362755,133152315,24,40076570
2019,128362757,133097454,16,40076572
2019,128362756,133097454,3,40076571
2019,128362770,133152329,25,40076576
2019,128362771,133152329,21,40076578
2019,128362771,133152330,25,40076579
2019,128362770,133152330,21,40076577
2019,128310550,133097461,18,40044526
2019,128362793,133152355,27,40076582
2019,128362794,133152355,5,40076583
2019,128362216,133151789,3,40076395
2019,128362353,133151913,21,40076433
2019,128618215,133405271,24,40176438
2019,128618215,133405272,24,40173055
2019,128613154,133405291,9,40163050
2019,128618215,133405273,24,40173056
2019,128618215,133405274,24,40173057
2019,128613127,133400333,16,40163038
2019,128613165,133400389,24,40176462
2019,128623392,133400388,24,40176468
2019,128613165,133394780,24,40163056
2019,128623392,133394779,24,40176465
2019,128623392,133394780,24,40176466
2019,128613165,133394779,24,40173077
2019,128623392,133400390,24,40176470
2019,128623392,133400389,24,40176469
2019,128613165,133400387,24,40163057
2019,128623392,133400387,24,40176467
2019,128613165,133400388,24,40163058
2019,128613165,133400390,24,40176463
2019,128613165,133394778,24,40173076
2019,128623392,133394778,24,40176464
2019,128613169,133394786,24,40176471
2019,128613192,133405324,24,40163076
2019,128613195,133400413,19,40163080
2019,128613195,133400412,5,40163079
2019,128618292,133394811,17,40173094
2019,128362366,133151930,1,40076439
2019,128362376,133151942,24,40076441
2019,128362410,133151969,1,40076458
2019,128310505,133152068,24,40044516
2019,128310506,133152068,24,40044517
2019,128362513,133152076,27,40076488
2019,128613119,133405269,27,40176437
2019,128613139,133405280,1,40176447
2019,128623403,133405306,16,40163063
2019,128613176,133394793,24,40163068
2019,128618280,133400399,16,40173088
2019,128613187,133394801,1,40176483
2019,128613185,133394801,1,40176482
2019,128613206,133405341,14,40173096
2019,128613207,133394826,21,40176489
2019,128613210,133405349,5,40176491
2019,128618320,133400435,1,40173098
2019,128618341,133400454,3,40173106
2019,128618350,133400463,10,40173108
2019,128613221,133394836,3,40176493
2019,128623359,133405266,16,40163031
2019,128623359,133405267,16,40163032
2019,128613144,133405285,11,40176450
2019,128613129,133394746,24,40163041
2019,128613130,133394746,24,40176443
2019,128613130,133400334,24,40176442
2019,128623366,133394746,24,40163039
2019,128613129,133400334,24,40163040
2019,128623366,133400334,24,40176441
2019,128613146,133394765,25,40176454
2019,128613146,133394762,1,40176451
2019,128613146,133394763,1,40176452
2019,128613146,133394764,1,40176453
2019,128613160,133405295,24,40176459
2019,128613160,133405296,24,40176460
2019,128613179,133394796,1,40176478
2019,128623425,133394803,24,40163072
2019,128623426,133394803,24,40163073
2019,128361922,133151511,15,40071269
2019,128361930,133151519,3,40071271
2019,128361940,133151529,16,40071276
2019,128361955,133151543,24,40071283
2019,128361954,133151543,24,40071282
2019,128361965,133151554,18,40071288
2019,128361978,133151566,17,40071293
2019,128361979,133151566,17,40071294
2019,128361985,133151572,3,40071299
2019,128361991,133151578,1,40071302
2019,128361994,133151582,16,40071304
2019,128362000,133151590,25,40071305
2019,128362002,133151591,25,40071308
2019,128362002,133151590,14,40071307
2019,128362000,133151591,14,40071306
2019,128362022,133151612,15,40071314
2019,128362022,133151611,5,40071313
2019,128362027,133151615,27,40071316
2019,128362026,133151615,1,40071315
2019,128362031,133151619,3,40071323
2019,128362051,133151637,1,40071329
2019,128362065,133151651,21,40071331
2019,128362094,133151678,24,40071343
2019,128362093,133151678,24,40071342
2019,128362095,133151678,24,40071344
2019,128362111,133151693,3,40071347
2019,128362118,133151699,16,40071349
2019,128362126,133151706,5,40071351
2019,128362137,133151715,17,40076362
2019,128362144,133151722,5,40076364
2019,128362153,133151731,27,40076368
2019,128362161,133151738,24,40076373
2019,128362165,133151741,24,40076376
2019,128362166,133151743,4,40076377
2019,128362173,133151748,25,40076383
2019,128362173,133151747,3,40076382
2019,128362170,133151747,25,40076379
2019,128362170,133151748,3,40076380
2019,128362203,133151777,3,40076390
2019,128362204,133151777,24,40076391
2019,129980494,134790643,27,40710218
2019,129980498,134785806,17,40710220
2019,129973831,134797490,17,40713274
2019,129969232,134786155,3,40704636
2019,129974146,134791029,24,40704721
2019,129974145,134791029,27,40704720
2019,129974147,134791030,17,40704722
2019,129974152,134791035,3,40704723
2019,129974160,134791043,9,40704724
2019,129974161,134791043,18,40704725
2019,129974169,134786981,21,40704727
2019,129974171,134791051,24,40704729
2019,129974171,134791050,24,40704728
2019,129974181,134791056,24,40704731
2019,129974190,134791065,1,40704733
2019,129974192,134791068,24,40704736
2019,129974192,134797749,24,40704735
2019,129974201,134791075,1,40704737
2019,128361861,133151452,3,40071247
2019,128361871,133151461,24,40071252
2019,128362331,133151894,26,40076413
2019,128361856,133151446,18,40071244
2019,128362302,133151870,21,40076406
2019,128362398,133151962,24,40076448
2019,128362398,133151961,24,40076447
2019,128362401,133151963,20,40076451
2019,128362484,133152051,15,40076477
2019,128362536,133152106,3,40076494
2019,128362577,133152148,24,40076513
2019,128362577,133152149,24,40076514
2019,128362634,133152213,1,40076533
2019,128362647,133152225,21,40076536
2019,128362650,133152232,9,40076538
2019,128362654,133152237,16,40076540
2019,128362658,133152241,9,40076542
2019,128362677,133152258,3,40076548
2019,128362690,133152269,21,40076552
2019,128362711,133152285,5,40076554
2019,128362721,133097447,5,40076557
2019,128362719,133097447,21,40076555
2019,128362722,133097447,5,40076558
2019,128362720,133097447,5,40076556
2019,128361848,133151439,1,40071239
2019,128618214,133394736,24,40173054
2019,128613131,133400336,24,40173059
2019,128613131,133400337,24,40173060
2019,128613136,133394752,25,40176446
2019,128613135,133394752,27,40176444
2019,128613135,133394753,25,40176445
2019,128613136,133394753,27,40173061
2019,128618240,133400355,20,40173065
2019,128618244,133400358,21,40173066
2019,128618248,133400362,11,40173068
2019,128613170,133400393,21,40176472
2019,128618272,133394788,15,40173079
2019,128623400,133405304,24,40173080
2019,128618283,133394806,1,40163075
2019,128623427,133394804,1,40173090
2019,128623427,133394806,25,40173091
2019,128618283,133394804,25,40163074
2019,128618286,133400405,1,40176484
2019,128618291,133400411,27,40173093
2019,128618308,133400423,24,40173095
2019,128618310,133405340,1,40176488
2019,128613208,133394827,18,40176490
2019,128618328,133400441,18,40173104
2019,128618363,133400478,3,40173113
2019,128618369,133400484,1,40173114
2019,128618371,133400487,1,40173115
2019,128618380,133400495,9,40173116
2019,128618322,133394829,25,40173101
2019,128618322,133394830,3,40173102
2019,128618321,133394829,3,40173099
2019,128618277,133405307,24,40173086
2019,128618321,133394830,25,40173100
2019,128618340,133400453,3,40173105
2019,128618275,133405307,24,40173083
2019,128618278,133405307,24,40173087
2019,128618274,133405307,24,40173082
2019,128618276,133405307,24,40173084
2019,128623406,133405307,24,40173085
2019,128618289,133400410,1,40173092
2019,128623448,133394823,1,40163084
2019,128618319,133400434,1,40173097
2019,128618349,133400461,1,40173107
2019,128618360,133400476,24,40173112
2019,128618386,133400497,18,40173118
2019,128618387,133400497,18,40173119
2019,128618385,133400497,18,40173117
2019,128618390,133400500,1,40173120
2019,128618399,133400509,18,40173121
2019,128618408,133400518,16,40173125
2019,128618407,133400517,16,40173122
2019,128618407,133400518,16,40173123
2019,128618408,133400517,16,40173124
2019,128618411,133400520,3,40173126
2019,128618414,133400522,24,40173128
2019,128618413,133400522,24,40173127
2019,128618415,133400522,24,40173129
2019,128618418,133400524,27,40173130
2019,128618421,133400527,24,40173131
2019,128618422,133400528,3,40173132
2019,128618423,133400529,24,40173133
2019,128618427,133400534,3,40173137
2019,128618426,133400534,25,40173135
2019,128618426,133400533,3,40173134
2019,128618427,133400533,25,40173136
2019,128618428,133400535,3,40173138
2019,128618429,133400536,1,40173139
2019,128618433,133400542,26,40173140
2019,128618436,133400545,22,40173142
2019,128618435,133400545,17,40173141
2019,128618442,133400553,19,40173143
2019,128618447,133400558,24,40173144
2019,128618469,133405453,14,40173147
2019,128618477,133400584,9,40173149
2019,128618482,133400588,27,40173150
2019,128618491,133400603,1,40173151
2019,128618492,133405475,17,40173152
2019,128623571,133405479,27,40163118
2019,128618498,133400607,21,40173153
2019,128618498,133400608,13,40173154
2019,128618501,133400612,17,40173159
2019,128618502,133405488,19,40173160
2019,128618504,133400614,3,40173161
2019,128618505,133400615,3,40173164
2019,128618504,133400615,25,40173162
2019,128618505,133400614,25,40173163
2019,128618507,133400617,27,40173165
2019,128618511,133400621,5,40173166
2019,128618512,133405498,21,40173167
2019,128618514,133400624,16,40173168
2019,128618514,133400625,9,40173169
2019,128618515,133400626,3,40173170
